Ride,Date/Time,Wait Time
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 08:50:11,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 08:55:13,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:00:11,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:05:11,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:10:11,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:15:12,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:20:12,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:25:12,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:30:12,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:35:12,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:40:11,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:45:12,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:50:11,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 09:55:12,0
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:00:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:05:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:10:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:15:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:20:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:25:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:30:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:40:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:45:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:50:13,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 10:55:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:00:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:05:12,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:10:11,20
"Lights, Camera, Action! Hosted by Steven Spielberg",2024-09-02 11:15:12,20
