Ride,Date/Time,Wait Time
Jurassic Park Rapids Adventure,2024-05-02 00:20:06,0
Jurassic Park Rapids Adventure,2024-05-02 00:25:07,0
Jurassic Park Rapids Adventure,2024-05-02 00:30:09,0
Jurassic Park Rapids Adventure,2024-05-02 00:35:07,0
Jurassic Park Rapids Adventure,2024-05-02 00:40:07,0
Jurassic Park Rapids Adventure,2024-05-02 00:50:07,0
Jurassic Park Rapids Adventure,2024-05-02 00:55:06,0
Jurassic Park Rapids Adventure,2024-05-02 06:00:07,0
Jurassic Park Rapids Adventure,2024-05-02 06:10:07,0
Jurassic Park Rapids Adventure,2024-05-02 06:15:06,0
Jurassic Park Rapids Adventure,2024-05-02 06:20:07,0
Jurassic Park Rapids Adventure,2024-05-02 06:25:06,0
Jurassic Park Rapids Adventure,2024-05-02 06:30:07,0
Jurassic Park Rapids Adventure,2024-05-02 06:35:07,0
Jurassic Park Rapids Adventure,2024-05-02 06:40:07,0
Jurassic Park Rapids Adventure,2024-05-02 06:45:07,0
Jurassic Park Rapids Adventure,2024-05-02 06:50:06,0
Jurassic Park Rapids Adventure,2024-05-02 06:55:05,0
Jurassic Park Rapids Adventure,2024-05-02 07:00:06,0
Jurassic Park Rapids Adventure,2024-05-02 07:05:06,0
Jurassic Park Rapids Adventure,2024-05-02 07:10:07,0
Jurassic Park Rapids Adventure,2024-05-02 07:15:06,0
Jurassic Park Rapids Adventure,2024-05-02 07:20:06,0
Jurassic Park Rapids Adventure,2024-05-02 07:25:05,0
Jurassic Park Rapids Adventure,2024-05-02 07:30:06,0
Jurassic Park Rapids Adventure,2024-05-02 07:35:06,0
Jurassic Park Rapids Adventure,2024-05-02 07:40:06,0
Jurassic Park Rapids Adventure,2024-05-02 07:45:06,0
Jurassic Park Rapids Adventure,2024-05-02 07:50:06,0
Jurassic Park Rapids Adventure,2024-05-02 07:55:06,0
Jurassic Park Rapids Adventure,2024-05-02 08:00:07,0
Jurassic Park Rapids Adventure,2024-05-02 08:05:06,0
Jurassic Park Rapids Adventure,2024-05-02 08:10:05,0
Jurassic Park Rapids Adventure,2024-05-02 08:15:07,0
Jurassic Park Rapids Adventure,2024-05-02 08:25:07,0
Jurassic Park Rapids Adventure,2024-05-02 08:30:06,0
Jurassic Park Rapids Adventure,2024-05-02 08:40:07,0
Jurassic Park Rapids Adventure,2024-05-02 08:45:06,0
Jurassic Park Rapids Adventure,2024-05-02 08:50:06,0
Jurassic Park Rapids Adventure,2024-05-02 08:55:06,0
Jurassic Park Rapids Adventure,2024-05-02 09:00:04,0
Jurassic Park Rapids Adventure,2024-05-02 09:05:07,0
Jurassic Park Rapids Adventure,2024-05-02 09:10:06,0
Jurassic Park Rapids Adventure,2024-05-02 09:20:03,0
Jurassic Park Rapids Adventure,2024-05-02 09:25:06,0
Jurassic Park Rapids Adventure,2024-05-02 09:30:07,0
Jurassic Park Rapids Adventure,2024-05-02 09:35:05,0
Jurassic Park Rapids Adventure,2024-05-02 09:40:06,0
Jurassic Park Rapids Adventure,2024-05-02 09:55:06,0
Jurassic Park Rapids Adventure,2024-05-02 10:00:08,5
Jurassic Park Rapids Adventure,2024-05-02 10:05:07,5
Jurassic Park Rapids Adventure,2024-05-02 10:10:07,5
Jurassic Park Rapids Adventure,2024-05-02 10:15:07,5
Jurassic Park Rapids Adventure,2024-05-21 19:05:07,5
Jurassic Park Rapids Adventure,2024-05-21 19:10:06,5
Jurassic Park Rapids Adventure,2024-05-21 19:15:07,5
Jurassic Park Rapids Adventure,2024-05-21 19:20:07,5
Jurassic Park Rapids Adventure,2024-05-21 19:25:04,5
Jurassic Park Rapids Adventure,2024-05-21 19:30:08,5
Jurassic Park Rapids Adventure,2024-05-21 19:35:07,5
Jurassic Park Rapids Adventure,2024-05-21 19:40:07,5
Jurassic Park Rapids Adventure,2024-05-21 19:45:07,5
Jurassic Park Rapids Adventure,2024-05-21 19:50:07,5
Jurassic Park Rapids Adventure,2024-05-21 20:00:08,0
Jurassic Park Rapids Adventure,2024-05-21 20:05:06,0
Jurassic Park Rapids Adventure,2024-05-21 20:10:06,0
Jurassic Park Rapids Adventure,2024-05-21 20:20:07,0
Jurassic Park Rapids Adventure,2024-05-21 20:30:07,0
Jurassic Park Rapids Adventure,2024-05-21 20:35:05,0
Jurassic Park Rapids Adventure,2024-05-21 20:40:06,0
Jurassic Park Rapids Adventure,2024-05-21 20:45:07,0
Jurassic Park Rapids Adventure,2024-05-21 20:50:07,0
Jurassic Park Rapids Adventure,2024-05-21 20:55:06,0
Jurassic Park Rapids Adventure,2024-05-21 21:00:07,0
Jurassic Park Rapids Adventure,2024-05-21 21:05:07,0
Jurassic Park Rapids Adventure,2024-05-21 21:10:07,0
Jurassic Park Rapids Adventure,2024-05-21 21:15:07,0
Jurassic Park Rapids Adventure,2024-05-21 21:20:06,0
Jurassic Park Rapids Adventure,2024-05-21 21:25:06,0
Jurassic Park Rapids Adventure,2024-05-21 21:35:05,0
Jurassic Park Rapids Adventure,2024-05-21 21:40:06,0
Jurassic Park Rapids Adventure,2024-05-21 21:45:07,0
Jurassic Park Rapids Adventure,2024-05-21 21:50:05,0
Jurassic Park Rapids Adventure,2024-05-21 21:55:05,0
Jurassic Park Rapids Adventure,2024-05-21 22:00:07,0
Jurassic Park Rapids Adventure,2024-05-21 22:05:06,0
Jurassic Park Rapids Adventure,2024-05-21 22:10:06,0
Jurassic Park Rapids Adventure,2024-05-21 22:15:06,0
Jurassic Park Rapids Adventure,2024-05-21 22:20:06,0
Jurassic Park Rapids Adventure,2024-05-21 22:25:06,0
Jurassic Park Rapids Adventure,2024-05-21 22:30:07,0
Jurassic Park Rapids Adventure,2024-05-21 22:35:07,0
Jurassic Park Rapids Adventure,2024-05-21 22:40:06,0
Jurassic Park Rapids Adventure,2024-05-21 22:45:06,0
Jurassic Park Rapids Adventure,2024-05-21 23:05:05,0
Jurassic Park Rapids Adventure,2024-05-21 23:10:07,0
Jurassic Park Rapids Adventure,2024-05-21 23:15:06,0
Jurassic Park Rapids Adventure,2024-05-21 23:20:06,0
Jurassic Park Rapids Adventure,2024-05-21 23:25:06,0
Jurassic Park Rapids Adventure,2024-05-21 23:30:05,0
Jurassic Park Rapids Adventure,2024-05-21 23:35:06,0
Jurassic Park Rapids Adventure,2024-05-21 23:40:05,0
Jurassic Park Rapids Adventure,2024-05-21 23:50:06,0
Jurassic Park Rapids Adventure,2024-05-21 23:55:06,0
Jurassic Park Rapids Adventure,2024-05-22 00:00:07,0
Jurassic Park Rapids Adventure,2024-05-22 00:05:07,0
Jurassic Park Rapids Adventure,2024-05-22 00:10:07,0
Jurassic Park Rapids Adventure,2024-05-22 00:15:07,0
Jurassic Park Rapids Adventure,2024-05-22 00:20:07,0
Jurassic Park Rapids Adventure,2024-05-22 00:30:07,0
Jurassic Park Rapids Adventure,2024-05-22 00:35:08,0
Jurassic Park Rapids Adventure,2024-05-22 00:40:06,0
Jurassic Park Rapids Adventure,2024-05-22 00:45:07,0
Jurassic Park Rapids Adventure,2024-05-22 00:50:06,0
Jurassic Park Rapids Adventure,2024-05-22 00:55:07,0
Jurassic Park Rapids Adventure,2024-05-22 06:00:06,0
Jurassic Park Rapids Adventure,2024-05-22 06:05:03,0
Jurassic Park Rapids Adventure,2024-05-22 06:10:05,0
Jurassic Park Rapids Adventure,2024-05-22 06:15:07,0
Jurassic Park Rapids Adventure,2024-05-22 06:20:05,0
